sensor_id,timestamp,latitude,longitude,ph,turbidity,temperature,conductivity
"sensor-3","2025-12-16T00:18:12.511Z",43.277971,5.361148,7.28,1.77,21.04,1568.53
"sensor-1","2025-12-16T00:18:17.516Z",48.848304,2.362187,7.06,2.35,13.96,731.01
"sensor-2","2025-12-16T00:18:17.518Z",45.76662,4.854312,7.12,3.49,19.56,1058.29
"sensor-3","2025-12-16T00:18:17.519Z",43.300037,5.389215,7.59,1.32,21.32,1471.82
"sensor-1","2025-12-16T00:18:22.526Z",48.871764,2.345316,7.28,2.64,13.2,602.11
"sensor-2","2025-12-16T00:18:22.533Z",45.745175,4.821769,6.98,2.68,19.01,1066.67
"sensor-3","2025-12-16T00:18:22.534Z",43.277754,5.385514,7.44,2.12,18.32,1505.3
"sensor-1","2025-12-16T00:18:27.541Z",48.874791,2.363423,7.03,2.49,13.18,954.22
"sensor-2","2025-12-16T00:18:27.544Z",45.748766,4.831278,6.94,2.98,18.02,1010.53
"sensor-3","2025-12-16T00:18:27.545Z",43.297399,5.388858,7.48,1.67,21.82,1437.42
"sensor-1","2025-12-16T00:18:32.548Z",48.855175,2.344276,7.38,2.57,13.79,999.75
"sensor-2","2025-12-16T00:18:32.549Z",45.781707,4.849626,7.25,3.22,18.9,1137.89
"sensor-3","2025-12-16T00:18:32.549Z",43.291174,5.362413,7.26,1.42,21.11,1352.35
"sensor-1","2025-12-16T00:18:37.560Z",48.872276,2.366024,7.11,2.07,16.26,892.66
"sensor-2","2025-12-16T00:18:37.563Z",45.749799,4.844331,7.02,3.06,18.99,1052.24
"sensor-3","2025-12-16T00:18:37.564Z",43.286187,5.378313,7.35,1.79,18.58,1630.95
"sensor-1","2025-12-16T00:18:42.569Z",48.864851,2.371707,6.98,2.12,16.03,971.32
"sensor-2","2025-12-16T00:18:42.570Z",45.749486,4.830924,6.74,3.45,17.14,1304.56
"sensor-3","2025-12-16T00:18:42.571Z",43.312157,5.352893,7.79,2.2,18.41,1393.56
"sensor-1","2025-12-16T00:18:47.575Z",48.844456,2.345224,7.42,2.51,16.9,647.69
"sensor-2","2025-12-16T00:18:47.577Z",45.78239,4.830316,6.97,2.7,19.88,1226.67
"sensor-3","2025-12-16T00:18:47.578Z",43.306289,5.351986,7.69,1.95,18.08,1680.67
"sensor-1","2025-12-16T00:18:52.584Z",48.876303,2.337577,7.43,2.72,15.95,856.85
"sensor-2","2025-12-16T00:18:52.586Z",45.75088,4.851541,7.23,3.16,16.55,1289.51
"sensor-3","2025-12-16T00:18:52.587Z",43.29475,5.363263,7.8,1.6,21.14,1326.56
"sensor-1","2025-12-16T00:18:57.586Z",48.860733,2.334584,6.98,2.22,14.19,944.56
"sensor-2","2025-12-16T00:18:57.588Z",45.757082,4.832665,6.74,3,18.53,1369.91
"sensor-3","2025-12-16T00:18:57.590Z",43.308389,5.386212,7.37,1.92,19.27,1342.65
"sensor-1","2025-12-16T00:19:02.589Z",48.856055,2.359299,7.13,2.72,13.11,702.55
"sensor-2","2025-12-16T00:19:02.592Z",45.754314,4.847686,6.79,2.7,18.88,1121.91
"sensor-3","2025-12-16T00:19:02.592Z",43.296302,5.357078,7.4,2.27,18.95,1360.77
"sensor-1","2025-12-16T00:19:07.603Z",48.849085,2.352757,7.3,2.27,15.12,940.64
"sensor-2","2025-12-16T00:19:07.605Z",45.748133,4.842087,7.05,2.94,17.96,1010.96
"sensor-3","2025-12-16T00:19:07.606Z",43.301581,5.38612,7.46,1.77,21.79,1637.6
"sensor-1","2025-12-16T00:19:12.605Z",48.867939,2.365278,7.28,2.43,16.17,672.8
"sensor-2","2025-12-16T00:19:12.607Z",45.776561,4.829114,7.24,3.31,18.68,1387.46
"sensor-3","2025-12-16T00:19:12.608Z",43.286699,5.375333,7.73,2.19,20.95,1676.61
"sensor-1","2025-12-16T00:19:17.618Z",48.867054,2.352103,9.42,2.25,15.95,696.12
"sensor-2","2025-12-16T00:19:17.621Z",45.772094,4.828442,6.9,3.35,17.87,1201.75
"sensor-3","2025-12-16T00:19:17.622Z",43.283589,5.382782,7.65,1.89,20.16,1312.77
"sensor-1","2025-12-16T00:19:22.624Z",48.865855,2.335021,7.39,2.01,14.46,919.94
"sensor-2","2025-12-16T00:19:22.627Z",45.765288,4.830213,7.13,2.87,16.73,1323.87
"sensor-3","2025-12-16T00:19:22.628Z",43.279341,5.367295,7.26,1.93,21.25,1661.21
"sensor-1","2025-12-16T00:19:27.638Z",48.847087,2.344752,7.25,2.53,13.16,963.07
"sensor-2","2025-12-16T00:19:27.640Z",45.749435,4.820499,7.13,3.44,16.04,1262.51
"sensor-3","2025-12-16T00:19:27.641Z",43.294649,5.381985,7.31,1.36,20.55,1435.56
"sensor-1","2025-12-16T00:19:32.649Z",48.85369,2.339253,7.43,2.72,15.83,779.28
"sensor-2","2025-12-16T00:19:32.651Z",45.755027,4.83482,6.73,3.09,16.6,1188.17
"sensor-3","2025-12-16T00:19:32.651Z",43.306972,5.350264,7.55,1.93,19.21,1378.35
"sensor-1","2025-12-16T00:19:37.651Z",48.853508,2.357852,7.08,2.88,13.94,662.5
"sensor-2","2025-12-16T00:19:37.654Z",45.748473,4.830341,7.29,3.04,19.56,1258.57
"sensor-3","2025-12-16T00:19:37.655Z",43.305517,5.386876,7.67,2.2,21.86,1427.86
"sensor-1","2025-12-16T00:19:42.662Z",48.872108,2.366003,7.47,2.6,15.76,707.33
"sensor-2","2025-12-16T00:19:42.664Z",45.765006,4.834061,6.97,3.33,18.28,1047.98
"sensor-3","2025-12-16T00:19:42.665Z",43.312727,5.350914,7.8,1.48,18.46,1470.65
"sensor-1","2025-12-16T00:19:47.666Z",48.846592,2.359669,6.97,2.33,15.02,636.88
"sensor-2","2025-12-16T00:19:47.667Z",45.778111,4.847765,6.79,3.13,16.13,1243.25
"sensor-3","2025-12-16T00:19:47.668Z",43.290119,5.356649,7.64,1.3,21.71,1549.46
"sensor-1","2025-12-16T00:19:52.670Z",48.864377,2.364233,7.2,2.23,14.27,705.37
"sensor-2","2025-12-16T00:19:52.672Z",45.762996,4.855363,7.05,2.96,17.87,1340.87
"sensor-3","2025-12-16T00:19:52.673Z",43.294705,5.374688,7.47,14.5,18.82,1389.89
"sensor-1","2025-12-16T00:19:57.675Z",48.863847,2.366808,7.29,2.11,14.81,827.43
"sensor-2","2025-12-16T00:19:57.676Z",45.780911,4.828846,6.93,2.69,18.31,1119.53
"sensor-3","2025-12-16T00:19:57.677Z",43.279835,5.382902,4.08,2.09,19.27,1414.43
"sensor-1","2025-12-16T00:20:02.677Z",48.855798,2.334656,7.15,2.67,14.33,920.95
"sensor-2","2025-12-16T00:20:02.679Z",45.75118,4.831891,6.91,3.42,16.24,1329.73
"sensor-3","2025-12-16T00:20:02.680Z",43.315973,5.383963,7.49,2.14,21.59,1370.55
"sensor-1","2025-12-16T00:20:07.686Z",48.87311,2.344821,7.35,2.01,13.79,983.25
"sensor-2","2025-12-16T00:20:07.688Z",45.751444,4.839463,6.88,2.88,17.11,1250.59
"sensor-3","2025-12-16T00:20:07.689Z",43.293144,5.361188,7.76,1.7,18.87,1322.02
"sensor-1","2025-12-16T00:20:12.697Z",48.837841,2.347045,6.93,2.35,15.18,988.97
"sensor-2","2025-12-16T00:20:12.700Z",45.757421,4.81745,7.05,3.3,16.46,1200.56
"sensor-3","2025-12-16T00:20:12.701Z",43.305372,5.352022,7.78,1.69,20.54,1692.3
"sensor-1","2025-12-16T00:20:17.709Z",48.85134,2.3613,7.13,2.89,15.28,676.01
"sensor-2","2025-12-16T00:20:17.711Z",45.774696,4.817839,7.1,3.17,18.75,1294.34
"sensor-3","2025-12-16T00:20:17.712Z",43.286646,5.386418,7.48,1.47,19.25,1379.47
"sensor-1","2025-12-16T00:20:22.718Z",48.841456,2.359263,6.97,2.3,14.55,792.01
"sensor-2","2025-12-16T00:20:22.721Z",45.75319,4.836619,7.28,3.08,16.51,1155.54
"sensor-3","2025-12-16T00:20:22.722Z",43.315462,5.361936,7.58,1.49,20.36,1332.39
"sensor-1","2025-12-16T00:20:27.727Z",48.84249,2.352825,7.5,2.19,14.22,805.11
"sensor-2","2025-12-16T00:20:27.729Z",45.762764,4.847335,7.16,2.85,16.63,1154.84
"sensor-3","2025-12-16T00:20:27.730Z",43.310413,5.372848,7.36,1.94,20.5,1351.82
"sensor-1","2025-12-16T00:20:32.729Z",48.863689,2.332552,6.97,2.54,14.06,979.64
"sensor-2","2025-12-16T00:20:32.731Z",45.760796,4.841785,6.79,3.19,16.05,1160.05
"sensor-3","2025-12-16T00:20:32.732Z",43.315053,5.362572,7.33,1.79,18.18,1682.34
"sensor-1","2025-12-16T00:20:37.736Z",48.862186,2.363187,7.15,2.94,15.98,744.58
"sensor-2","2025-12-16T00:20:37.739Z",45.747754,4.842291,6.99,3.31,17.59,1061.43
"sensor-3","2025-12-16T00:20:37.740Z",43.309428,5.376101,7.31,1.8,18.17,1312.58
"sensor-1","2025-12-16T00:20:42.751Z",48.848621,2.358599,7.21,2.95,16.23,623.45
"sensor-2","2025-12-16T00:20:42.753Z",45.761389,4.819121,7.13,3.48,17.45,1164.08
"sensor-3","2025-12-16T00:20:42.754Z",43.313483,5.378175,7.44,1.44,21.33,1544.37
"sensor-1","2025-12-16T00:20:47.762Z",48.83804,2.367572,7.3,2.96,15.48,617.51
"sensor-2","2025-12-16T00:20:47.765Z",45.77757,4.844051,6.97,2.87,17.16,1198.98
"sensor-3","2025-12-16T00:20:47.765Z",43.306185,5.359534,7.65,1.59,21.99,1364.59
"sensor-1","2025-12-16T00:20:52.765Z",48.862281,2.335976,7.13,2.96,16.53,993.41
"sensor-2","2025-12-16T00:20:52.767Z",45.752739,4.828336,7.04,3.21,17.02,1039.16
"sensor-3","2025-12-16T00:20:52.768Z",43.305531,5.3535,7.75,2.23,19.73,1546.08
"sensor-1","2025-12-16T00:20:57.768Z",48.871867,2.355733,7.22,2.24,16.34,918.71
"sensor-2","2025-12-16T00:20:57.770Z",45.78313,4.851553,7.14,2.61,17.86,1373.56
"sensor-3","2025-12-16T00:20:57.771Z",43.277808,5.387146,7.3,1.66,18.67,1562.49
"sensor-1","2025-12-16T00:21:02.772Z",48.845903,2.339762,7.18,2.69,16.78,820.71
"sensor-2","2025-12-16T00:21:02.774Z",45.765091,4.848384,6.77,3.05,17.21,1077.91
"sensor-3","2025-12-16T00:21:02.775Z",43.298954,5.388548,7.6,2.06,19.55,1365.47
"sensor-1","2025-12-16T00:21:07.783Z",48.842458,2.345597,6.93,2.33,14.1,818.67
"sensor-2","2025-12-16T00:21:07.785Z",45.778046,4.844578,7.02,2.74,18.39,1250.34
"sensor-3","2025-12-16T00:21:07.786Z",43.312279,5.352764,7.52,1.35,19.98,1555.49
"sensor-1","2025-12-16T00:21:12.791Z",48.867499,2.335969,6.94,2.99,14.81,848.42
"sensor-2","2025-12-16T00:21:12.793Z",45.777549,4.833801,7.27,3.44,18.54,1147.66
"sensor-3","2025-12-16T00:21:12.794Z",43.288342,5.388203,7.72,2.09,20.41,1388.35
"sensor-1","2025-12-16T00:21:17.804Z",48.847436,2.342695,7.44,2.21,13.2,733.74
"sensor-2","2025-12-16T00:21:17.806Z",45.768175,4.83408,7.16,2.92,17.55,1367.98
"sensor-3","2025-12-16T00:21:17.807Z",43.30565,5.364603,7.79,2.06,19.84,1696.58
"sensor-1","2025-12-16T00:21:22.804Z",48.863389,2.353293,7.34,2.84,16.75,710.89
"sensor-2","2025-12-16T00:21:22.807Z",45.773597,4.851978,6.98,2.78,18.64,1189.51
"sensor-3","2025-12-16T00:21:22.807Z",43.281437,5.372926,7.33,2.27,20.87,1469.69
"sensor-1","2025-12-16T00:21:27.818Z",48.854359,2.347432,7.47,2.64,14.81,625.51
"sensor-2","2025-12-16T00:21:27.818Z",45.775487,4.849286,6.88,3.49,16.14,1220.33
"sensor-3","2025-12-16T00:21:27.819Z",43.316384,5.385488,7.22,1.84,21.98,4589.65
"sensor-1","2025-12-16T00:21:32.820Z",48.862454,2.355221,7.43,2.19,16.29,717.31
"sensor-2","2025-12-16T00:21:32.821Z",45.758939,4.837689,7.21,3.47,16.67,1237.97
"sensor-3","2025-12-16T00:21:32.822Z",43.287496,5.370842,7.28,1.87,19.62,1481.39
"sensor-1","2025-12-16T00:21:37.829Z",48.859274,2.339879,7.49,2.22,16.93,709.82
"sensor-2","2025-12-16T00:21:37.832Z",45.773127,4.824093,6.74,2.56,19.78,1059.19
"sensor-3","2025-12-16T00:21:37.833Z",43.291078,5.384747,7.48,1.61,19.49,1654.86
"sensor-1","2025-12-16T00:21:42.842Z",48.868342,2.338096,7.38,2.65,13.64,886.12
"sensor-2","2025-12-16T00:21:42.845Z",45.772157,4.828077,6.91,3.31,17.87,1020.74
"sensor-3","2025-12-16T00:21:42.845Z",43.289833,5.371924,7.62,1.37,20.76,1451.37
"sensor-1","2025-12-16T00:21:47.850Z",48.836661,2.334924,7.42,2.35,13.35,782.08
"sensor-2","2025-12-16T00:21:47.851Z",45.766555,4.837001,7.02,3.13,17.6,1085.88
"sensor-3","2025-12-16T00:21:47.852Z",43.312523,5.369003,7.79,1.47,19.52,1595.48
"sensor-1","2025-12-16T00:21:52.853Z",48.869112,2.361942,6.98,2.49,14.6,721.2
"sensor-2","2025-12-16T00:21:52.856Z",45.7829,4.842208,6.8,3.18,18.86,1307.09
"sensor-3","2025-12-16T00:21:52.857Z",43.309503,5.373359,7.52,1.97,18.31,1616.36
"sensor-1","2025-12-16T00:21:57.868Z",48.869183,2.345916,7.48,2.38,16.07,658.01
"sensor-2","2025-12-16T00:21:57.870Z",45.780201,4.844139,7.19,3.11,17.58,1060.25
"sensor-3","2025-12-16T00:21:57.871Z",43.311347,5.384403,7.52,1.42,18.96,1395.6
"sensor-1","2025-12-16T00:22:02.878Z",48.867723,2.368559,7.11,2.81,15.95,671.85
"sensor-2","2025-12-16T00:22:02.881Z",45.766172,4.819693,7.27,2.53,17.03,1140.67
"sensor-3","2025-12-16T00:22:02.882Z",43.296579,5.371553,7.67,1.91,21.08,1495.91
"sensor-1","2025-12-16T00:22:07.890Z",48.849089,2.351233,7.32,2.13,15.8,974.55
"sensor-2","2025-12-16T00:22:07.893Z",45.755548,4.843531,7.09,2.74,16.28,1389.45
"sensor-3","2025-12-16T00:22:07.894Z",43.285045,5.370963,7.49,2,18.84,1639.11
"sensor-1","2025-12-16T00:22:12.902Z",48.861265,2.359086,7.24,2.56,16.85,709.71
"sensor-2","2025-12-16T00:22:12.905Z",45.778768,4.848955,6.83,3.11,16.22,1108.88
"sensor-3","2025-12-16T00:22:12.906Z",43.287658,5.379091,7.31,1.33,21.48,1661.6
"sensor-1","2025-12-16T00:22:17.907Z",48.843909,2.332919,7.24,3,16.6,924.31
"sensor-2","2025-12-16T00:22:17.910Z",45.768721,4.816287,6.81,3.02,16.43,1284.18
"sensor-3","2025-12-16T00:22:17.911Z",43.27827,5.379479,7.48,1.85,21.18,1674.07
"sensor-1","2025-12-16T00:22:22.915Z",48.868929,2.336892,7.28,2.24,-3.67,709.64
"sensor-2","2025-12-16T00:22:22.917Z",45.773646,4.851227,6.77,2.74,18.77,1097.12
"sensor-3","2025-12-16T00:22:22.918Z",43.294786,5.360135,7.48,1.91,21.55,1426.65
"sensor-1","2025-12-16T00:22:27.922Z",48.837136,2.33686,7.44,2,13.36,795.89
"sensor-2","2025-12-16T00:22:27.925Z",45.773769,4.826967,9.63,3.28,19.47,1240.92
"sensor-3","2025-12-16T00:22:27.926Z",43.311872,5.388446,7.35,2.04,20.38,1312.98
"sensor-1","2025-12-16T00:22:32.927Z",48.873624,2.363741,7,2.7,15.54,3215.65
"sensor-2","2025-12-16T00:22:32.929Z",45.749894,4.82876,9.9,3.26,18.98,1158.94
"sensor-3","2025-12-16T00:22:32.930Z",43.301142,5.364226,7.48,1.98,21.68,1315.85
"sensor-1","2025-12-16T00:22:37.937Z",48.851811,2.338527,7.23,2.08,13.81,868.74
"sensor-2","2025-12-16T00:22:37.940Z",45.757695,4.83441,6.82,2.63,18.14,1061.26
"sensor-3","2025-12-16T00:22:37.941Z",43.29056,5.370863,7.58,1.97,19.11,1437.41
"sensor-1","2025-12-16T00:22:42.942Z",48.846318,2.357682,7.06,2.08,16.42,925.17
"sensor-2","2025-12-16T00:22:42.944Z",45.759495,4.840549,7.02,2.94,18.07,1140.43
"sensor-3","2025-12-16T00:22:42.945Z",43.314671,5.352419,7.77,1.91,21.58,1349.68
"sensor-1","2025-12-16T00:22:47.950Z",48.873512,2.342224,7.29,2.26,14,771.27
"sensor-2","2025-12-16T00:22:47.953Z",45.774082,4.825204,6.81,3.04,19.94,1106.49
"sensor-3","2025-12-16T00:22:47.954Z",43.305073,5.373237,7.37,1.81,21.43,1432.39
"sensor-1","2025-12-16T00:22:52.951Z",48.852175,2.354683,7.23,2.81,15.65,847.47
"sensor-2","2025-12-16T00:22:52.954Z",45.77519,4.81745,7.02,2.72,17.18,1181.79
"sensor-3","2025-12-16T00:22:52.955Z",43.286595,5.380847,7.58,1.65,21.48,1601.59
"sensor-1","2025-12-16T00:22:57.963Z",48.841028,2.364163,6.99,2.34,16.12,652.63
"sensor-2","2025-12-16T00:22:57.966Z",45.767317,4.842995,6.84,3.07,16.53,1275.7
"sensor-3","2025-12-16T00:22:57.967Z",43.291866,5.374393,7.6,2.09,18.26,1443.59
"sensor-1","2025-12-16T00:23:02.967Z",48.853412,2.336821,7.41,2.27,13.12,963.74
"sensor-2","2025-12-16T00:23:02.969Z",45.753821,4.852018,7.2,2.55,17.24,1382.41
"sensor-3","2025-12-16T00:23:02.970Z",43.310828,5.373178,7.2,2.1,18.05,1524.07
"sensor-1","2025-12-16T00:23:07.980Z",48.868009,2.363158,7.05,2.39,13.45,883.61
"sensor-2","2025-12-16T00:23:07.983Z",45.765651,4.826414,6.74,3.16,19.82,1190.98
"sensor-3","2025-12-16T00:23:07.984Z",43.282348,5.36293,7.69,1.56,18.6,1313.55
"sensor-1","2025-12-16T00:23:12.984Z",48.867393,2.353023,6.98,2.04,13.75,989.72
"sensor-2","2025-12-16T00:23:12.986Z",45.761804,4.822502,6.8,3.05,17.62,1389.01
"sensor-3","2025-12-16T00:23:12.988Z",43.292592,5.364476,7.69,1.93,18.6,1506.57
"sensor-1","2025-12-16T00:23:17.988Z",48.856963,2.333309,7.39,2.46,16.43,607.98
"sensor-2","2025-12-16T00:23:17.991Z",45.767024,4.83895,6.73,2.52,16.32,1190.4
"sensor-3","2025-12-16T00:23:17.991Z",43.294358,5.369972,7.35,1.73,19.8,1690.22
"sensor-1","2025-12-16T00:23:23.003Z",48.842284,2.345197,7.48,2.03,15.07,722.85
"sensor-2","2025-12-16T00:23:23.003Z",45.778247,4.831376,6.78,3.33,18.5,1104.51
"sensor-3","2025-12-16T00:23:23.004Z",43.298628,5.349864,7.36,1.8,18.43,1496.14
"sensor-1","2025-12-16T00:23:28.003Z",48.857705,2.371225,7.05,2.29,14.24,763.57
"sensor-2","2025-12-16T00:23:28.004Z",45.759661,4.816624,7.07,2.64,19.81,1340.67
"sensor-3","2025-12-16T00:23:28.004Z",43.282566,5.354701,7.77,1.94,20.52,1347.71
"sensor-1","2025-12-16T00:23:33.006Z",48.848134,2.350598,7.32,2.71,14.83,616.33
"sensor-2","2025-12-16T00:23:33.009Z",45.773427,4.819561,7.23,2.51,18.49,1007.62
"sensor-3","2025-12-16T00:23:33.009Z",43.305489,5.381714,7.59,2.05,20.84,1638.12
"sensor-1","2025-12-16T00:23:38.013Z",48.841756,2.37031,7.07,2.07,15.45,610.61
"sensor-2","2025-12-16T00:23:38.016Z",45.76273,4.855256,6.84,3.31,19.98,1242.84
"sensor-3","2025-12-16T00:23:38.017Z",43.300675,5.383687,7.66,1.46,18.93,1379.33
"sensor-1","2025-12-16T00:23:43.016Z",48.853478,2.33963,7.34,2.74,13.2,977.1
"sensor-2","2025-12-16T00:23:43.019Z",45.772178,4.850304,7.12,2.54,17.61,1269.44
"sensor-3","2025-12-16T00:23:43.020Z",43.305725,5.379014,7.58,1.6,21.45,1618.51
"sensor-1","2025-12-16T00:23:48.025Z",48.84398,2.363458,7.05,2.11,14.93,719.46
"sensor-2","2025-12-16T00:23:48.028Z",45.769865,4.840633,6.97,3.32,18.51,1201.64
"sensor-3","2025-12-16T00:23:48.028Z",43.297624,5.358963,7.51,1.75,19.58,1328.94
"sensor-1","2025-12-16T00:23:53.028Z",48.845464,2.360596,7.25,2.69,13.22,898.3
"sensor-2","2025-12-16T00:23:53.031Z",45.774783,4.83327,7.01,3.14,18.79,1068.21
"sensor-3","2025-12-16T00:23:53.031Z",43.311362,5.387791,7.79,2.22,20.91,1539.77
"sensor-1","2025-12-16T00:23:58.038Z",48.862493,2.362261,6.93,2.57,14.44,838.66
"sensor-2","2025-12-16T00:23:58.040Z",45.760564,4.839044,7.12,3.22,18.1,1051.34
"sensor-3","2025-12-16T00:23:58.041Z",43.278628,5.389245,7.72,1.49,20.75,1651.98
"sensor-1","2025-12-16T00:24:03.043Z",48.869918,2.368528,7.35,2.85,16.2,736.29
"sensor-2","2025-12-16T00:24:03.046Z",45.746512,4.834807,7.19,3.35,17.32,1035.3
"sensor-3","2025-12-16T00:24:03.046Z",43.288876,5.376553,7.69,2.22,18.05,1615.38
"sensor-1","2025-12-16T00:24:08.054Z",48.843443,2.352738,7.31,2.35,15.58,767.17
"sensor-2","2025-12-16T00:24:08.057Z",45.781578,4.824468,7.2,2.62,18.35,1089.81
"sensor-3","2025-12-16T00:24:08.058Z",43.296337,5.358863,7.78,1.35,18.9,1463.06
"sensor-1","2025-12-16T00:24:13.065Z",48.874836,2.33223,6.98,2.67,16.37,618.79
"sensor-2","2025-12-16T00:24:13.068Z",45.77374,4.85323,6.85,3.14,17.41,1061.98
"sensor-3","2025-12-16T00:24:13.069Z",43.287173,5.35913,7.37,1.9,21.89,1530.94
"sensor-1","2025-12-16T00:24:18.075Z",48.843412,2.369046,7.36,2.9,15.63,955.23
"sensor-2","2025-12-16T00:24:18.077Z",45.768086,4.843838,7.25,3.23,19.65,1176.41
"sensor-3","2025-12-16T00:24:18.078Z",43.289934,5.36207,7.44,2.21,19.93,1597.82
"sensor-1","2025-12-16T00:24:23.088Z",48.869714,2.354379,7.43,2.9,13.05,979.07
"sensor-2","2025-12-16T00:24:23.091Z",45.762289,4.822048,6.76,2.76,16.65,1369.1
"sensor-3","2025-12-16T00:24:23.092Z",43.300012,5.361614,7.74,1.76,20.55,1320.98
"sensor-1","2025-12-16T00:24:28.098Z",48.867509,2.343727,7.12,2.38,14.85,941.23
"sensor-2","2025-12-16T00:24:28.100Z",45.766753,4.81575,7.11,2.99,16.54,1262.32
"sensor-3","2025-12-16T00:24:28.101Z",43.28036,5.365378,7.26,1.31,19.9,1561.73
"sensor-1","2025-12-16T00:24:33.113Z",48.866982,2.341586,6.95,2.5,14.27,816.44
"sensor-2","2025-12-16T00:24:33.116Z",45.759369,4.845503,6.85,3.16,16.11,1282.87
"sensor-3","2025-12-16T00:24:33.128Z",43.276947,5.360107,7.53,1.76,21.71,1342.15
"sensor-1","2025-12-16T00:24:38.125Z",48.861253,2.336106,7.26,2.37,15.02,726.74
"sensor-2","2025-12-16T00:24:38.127Z",45.757555,4.832285,6.7,3.44,19.66,1084.64
"sensor-3","2025-12-16T00:24:38.128Z",43.291457,5.358653,7.77,2.27,18.96,1377.45
"sensor-1","2025-12-16T00:24:43.135Z",48.876328,2.366271,6.99,2.8,14.62,997.43
"sensor-2","2025-12-16T00:24:43.138Z",45.771659,4.824337,7.25,2.55,17.75,1328.14
"sensor-3","2025-12-16T00:24:43.138Z",43.292718,5.361157,7.49,2.19,20.51,1543.36
"sensor-1","2025-12-16T00:24:48.143Z",48.861442,2.35748,7.43,2.23,15,673.13
"sensor-2","2025-12-16T00:24:48.146Z",45.776929,4.84321,7.07,2.51,18.06,1086.37
"sensor-3","2025-12-16T00:24:48.147Z",43.295501,5.372217,7.31,1.67,20.41,1375.25
"sensor-1","2025-12-16T00:24:53.149Z",48.870287,2.371559,7.09,2.41,16.77,873.44
"sensor-2","2025-12-16T00:24:53.151Z",45.763621,4.828523,6.96,3.32,18.42,1240.45
"sensor-3","2025-12-16T00:24:53.151Z",43.285113,5.353628,7.63,2.25,18.24,1462.34
"sensor-1","2025-12-16T00:24:58.159Z",48.869761,2.348224,7.42,2.36,16.75,749.93
"sensor-2","2025-12-16T00:24:58.161Z",45.7451,4.835033,6.94,2.57,17.34,1257.79
"sensor-3","2025-12-16T00:24:58.162Z",43.279445,5.371898,7.37,1.94,18.45,1587.85
"sensor-1","2025-12-16T00:25:03.159Z",48.866497,2.340866,7.49,2.19,15.17,663.19
"sensor-2","2025-12-16T00:25:03.161Z",45.782162,4.83741,6.8,2.75,19.78,1344.67
"sensor-3","2025-12-16T00:25:03.162Z",43.292425,5.36688,7.57,2.09,21.1,1569.77
"sensor-1","2025-12-16T00:25:08.171Z",48.870736,2.339714,7.26,2.37,14.53,633.79
"sensor-2","2025-12-16T00:25:08.173Z",45.758381,4.830162,7.07,3.22,16.6,1114.31
"sensor-3","2025-12-16T00:25:08.173Z",43.279286,5.371948,7.69,1.91,18.97,1558.94
"sensor-1","2025-12-16T00:25:13.175Z",48.859324,2.360392,7.16,2.94,14.93,970.94
"sensor-2","2025-12-16T00:25:13.178Z",45.772138,4.823029,6.8,2.84,18.33,1311.07
"sensor-3","2025-12-16T00:25:13.179Z",43.2897,5.372172,7.73,2.06,20.9,1433.97
"sensor-1","2025-12-16T00:25:18.188Z",48.871139,2.332774,7.14,2.43,14.64,941.1
"sensor-2","2025-12-16T00:25:18.190Z",45.776933,4.817367,6.71,2.57,16.41,1338.65
"sensor-3","2025-12-16T00:25:18.190Z",43.313271,5.383447,7.6,2.03,19.95,1397.26
"sensor-1","2025-12-16T00:25:23.196Z",48.856343,2.345676,7.2,2.93,15.47,705.67
"sensor-2","2025-12-16T00:25:23.197Z",45.760478,4.822096,6.83,2.81,16.19,1324.03
"sensor-3","2025-12-16T00:25:23.198Z",43.292713,5.383119,7.42,1.75,19.98,1435.66
"sensor-1","2025-12-16T00:25:28.204Z",48.871997,2.350607,7.43,2.23,14.92,673.72
"sensor-2","2025-12-16T00:25:28.207Z",45.75934,4.848104,6.88,2.98,16.56,1223.65
"sensor-3","2025-12-16T00:25:28.208Z",43.283343,5.367099,7.39,1.68,-0.38,1301.55
"sensor-1","2025-12-16T00:25:33.205Z",48.841152,2.359239,6.92,2.06,13.78,732.54
"sensor-2","2025-12-16T00:25:33.207Z",45.748394,4.837602,6.79,2.99,16.14,1173.45
"sensor-3","2025-12-16T00:25:33.208Z",43.299613,5.363952,7.69,1.95,19.94,1435.84
"sensor-1","2025-12-16T00:25:38.211Z",48.852185,2.342477,7.27,2.58,15.95,782.01
"sensor-2","2025-12-16T00:25:38.212Z",45.7763,4.839152,7.16,2.8,18.09,1223.46
"sensor-3","2025-12-16T00:25:38.213Z",43.298406,5.370107,7.44,1.65,20.7,1684.4
"sensor-1","2025-12-16T00:25:43.219Z",48.842694,2.369897,7.19,2.97,13.22,871.08
"sensor-2","2025-12-16T00:25:43.222Z",45.761802,4.825356,7.11,2.7,19.71,1277.2
"sensor-3","2025-12-16T00:25:43.223Z",43.303281,5.358005,7.73,1.84,21.78,1691.84
"sensor-1","2025-12-16T00:25:48.221Z",48.841713,2.346662,6.95,2.57,14.81,726.08
"sensor-2","2025-12-16T00:25:48.223Z",45.750354,4.852075,6.9,2.51,19.68,1346.62
"sensor-3","2025-12-16T00:25:48.224Z",43.31468,5.380724,7.8,1.86,20.62,1383.05
"sensor-1","2025-12-16T00:25:53.235Z",48.87075,2.350298,7.12,2.06,14.96,646.23
